Equipment ID,Green Tag Date,Blue Tag Date,Deadline,SLA Status
00726-EA-XX-XX-XXX,2024-12-10,2024-12-11,2024-12-17,On Time
00727-EA-XX-XX-XXX,2024-12-17,2024-12-19,2024-12-24,On Time
00728-EA-XX-XX-XXX,2024-12-10,2024-12-12,2024-12-17,On Time
00729-EA-XX-XX-XXX,2024-12-17,2024-12-19,2024-12-24,On Time
00730-EA-XX-XX-XXX,2024-12-17,2024-12-19,2024-12-24,On Time
00736-EA-XX-XX-XXX,2024-10-17,2024-11-02,2024-10-24,Late
00737-EA-XX-XX-XXX,2024-10-17,2024-11-02,2024-10-24,Late
00738-EA-XX-XX-XXX,2024-10-17,2024-11-02,2024-10-24,Late
00739-EA-XX-XX-XXX,2024-10-17,2024-11-02,2024-10-24,Late
00740-EA-XX-XX-XXX,2024-10-21,2024-11-02,2024-10-28,Late
00741-EA-XX-XX-XXX,2024-11-08,2024-11-12,2024-11-15,On Time
00748-EA-XX-XX-XXX,2024-10-17,2024-12-06,2024-10-24,Late
00749-EA-XX-XX-XXX,2024-10-21,2024-11-02,2024-10-28,Late
00750-EA-XX-XX-XXX,2024-11-08,2024-11-13,2024-11-15,On Time
00753-EA-XX-XX-XXX,2024-09-04,2024-09-12,2024-09-11,Late
00754-EA-XX-XX-XXX,2024-09-04,2024-10-10,2024-09-11,Late
00755-EA-XX-XX-XXX,2024-10-11,2024-10-29,2024-10-18,Late
00756-EA-XX-XX-XXX,2024-09-12,2024-10-23,2024-09-19,Late
00757-EA-XX-XX-XXX,2024-10-11,2024-10-16,2024-10-18,On Time
00758-EA-XX-XX-XXX,2024-10-11,2024-11-05,2024-10-18,Late
00759-EA-XX-XX-XXX,2024-10-11,2024-10-16,2024-10-18,On Time
00760-EA-XX-XX-XXX,2024-10-11,2024-10-16,2024-10-18,On Time
00761-EA-XX-XX-XXX,2024-10-11,2024-10-16,2024-10-18,On Time
00773-EA-XX-XX-XXX,2024-09-04,2024-09-12,2024-09-11,Late
00774-EA-XX-XX-XXX,2024-09-04,2024-09-12,2024-09-11,Late
00775-EA-XX-XX-XXX,2024-09-04,2024-09-12,2024-09-11,Late
00776-EA-XX-XX-XXX,2024-09-09,2024-09-12,2024-09-16,On Time
00777-EA-XX-XX-XXX,2024-09-04,2024-09-12,2024-09-11,Late
00778-EA-XX-XX-XXX,2024-09-04,2024-09-12,2024-09-11,Late
00779-EA-XX-XX-XXX,2024-09-12,2024-09-17,2024-09-19,On Time
00780-EA-XX-XX-XXX,2024-09-04,2024-09-12,2024-09-11,Late
00781-EA-XX-XX-XXX,2024-10-11,2024-10-15,2024-10-18,On Time
00782-EA-XX-XX-XXX,2024-09-10,2024-09-12,2024-09-17,On Time
00783-EA-XX-XX-XXX,2024-11-08,2024-11-12,2024-11-15,On Time
00784-EA-XX-XX-XXX,2024-11-08,2024-11-08,2024-11-15,On Time
00785-EA-XX-XX-XXX,2024-11-08,2024-11-12,2024-11-15,On Time
00786-EA-XX-XX-XXX,2024-10-11,2024-10-16,2024-10-18,On Time
00787-EA-XX-XX-XXX,2024-10-11,2024-10-16,2024-10-18,On Time
00788-EA-XX-XX-XXX,2024-10-11,2024-10-16,2024-10-18,On Time
00789-EA-XX-XX-XXX,2024-10-11,2024-10-16,2024-10-18,On Time
00790-EA-XX-XX-XXX,2024-10-11,2024-10-23,2024-10-18,Late
00810-EA-XX-XX-XXX,2024-11-21,2024-12-05,2024-11-28,Late
00811-EA-XX-XX-XXX,2024-11-21,2024-11-23,2024-11-28,On Time
00812-EA-XX-XX-XXX,2024-11-21,2024-11-23,2024-11-28,On Time
00813-EA-XX-XX-XXX,2024-11-21,2024-11-23,2024-11-28,On Time
00814-EA-XX-XX-XXX,2024-12-03,2024-12-05,2024-12-10,On Time
00815-EA-XX-XX-XXX,2024-11-21,2024-12-03,2024-11-28,Late
00816-EA-XX-XX-XXX,2024-11-21,2024-11-23,2024-11-28,On Time
00817-EA-XX-XX-XXX,2024-11-22,2024-11-23,2024-11-29,On Time
00818-EA-XX-XX-XXX,2024-11-22,2024-11-23,2024-11-29,On Time
00819-EA-XX-XX-XXX,2024-11-21,2024-11-26,2024-11-28,On Time
00820-EA-XX-XX-XXX,2024-12-24,2024-12-26,2024-12-31,On Time
00821-EA-XX-XX-XXX,2024-12-09,2024-12-12,2024-12-16,On Time
00822-EA-XX-XX-XXX,2024-12-27,2025-01-02,2025-01-03,On Time
00823-EA-XX-XX-XXX,2024-12-09,2024-12-17,2024-12-16,Late
00839-EA-XX-XX-XXX,2024-11-21,2024-11-23,2024-11-28,On Time
00840-EA-XX-XX-XXX,2024-11-21,2024-11-23,2024-11-28,On Time
00841-EA-XX-XX-XXX,2024-11-21,2024-11-23,2024-11-28,On Time
00842-EA-XX-XX-XXX,2024-11-20,2024-11-20,2024-11-27,On Time
00843-EA-XX-XX-XXX,2024-11-22,2024-11-23,2024-11-29,On Time
00844-EA-XX-XX-XXX,2024-11-21,2024-11-23,2024-11-28,On Time
00845-EA-XX-XX-XXX,2024-11-22,2024-11-23,2024-11-29,On Time
00846-EA-XX-XX-XXX,2024-12-30,2025-01-03,2025-01-06,On Time
00847-EA-XX-XX-XXX,2024-12-30,2025-01-02,2025-01-06,On Time
00848-EA-XX-XX-XXX,2024-12-11,2024-12-13,2024-12-18,On Time
00849-EA-XX-XX-XXX,2024-12-12,2024-12-13,2024-12-19,On Time
00850-EA-XX-XX-XXX,2024-12-17,2024-12-18,2024-12-24,On Time
00851-EA-XX-XX-XXX,2024-12-30,2025-01-03,2025-01-06,On Time
00852-EA-XX-XX-XXX,2024-11-25,2024-12-10,2024-12-02,Late
00870-EA-XX-XX-XXX,2024-11-21,2024-11-24,2024-11-28,On Time
00871-EA-XX-XX-XXX,2024-11-21,2024-11-24,2024-11-28,On Time
00872-EA-XX-XX-XXX,2024-11-21,2024-11-22,2024-11-28,On Time
00873-EA-XX-XX-XXX,2024-11-21,2024-12-02,2024-11-28,Late
00874-EA-XX-XX-XXX,2024-11-21,2024-11-26,2024-11-28,On Time
00875-EA-XX-XX-XXX,2025-02-14,2025-02-18,2025-02-21,On Time
00876-EA-XX-XX-XXX,2024-11-22,2024-11-23,2024-11-29,On Time
00877-EA-XX-XX-XXX,2024-11-21,2024-11-23,2024-11-28,On Time
00878-EA-XX-XX-XXX,2024-12-09,2024-12-12,2024-12-16,On Time
00879-EA-XX-XX-XXX,2024-11-25,2024-12-03,2024-12-02,Late
00880-EA-XX-XX-XXX,2024-11-21,2024-11-23,2024-11-28,On Time
00881-EA-XX-XX-XXX,2024-11-22,2024-11-23,2024-11-29,On Time
00882-EA-XX-XX-XXX,2024-12-09,2024-12-12,2024-12-16,On Time
00883-EA-XX-XX-XXX,2024-12-09,2024-12-12,2024-12-16,On Time
00884-EA-XX-XX-XXX,2024-12-10,2024-12-13,2024-12-17,On Time
00885-EA-XX-XX-XXX,2024-12-18,2024-12-26,2024-12-25,Late
00886-EA-XX-XX-XXX,2024-12-09,2024-12-16,2024-12-16,On Time
00887-EA-XX-XX-XXX,2024-12-06,2024-12-09,2024-12-13,On Time
00888-EA-XX-XX-XXX,2024-12-18,2024-12-23,2024-12-25,On Time
00889-EA-XX-XX-XXX,2025-01-10,2025-01-14,2025-01-17,On Time
00910-EA-XX-XX-XXX,2024-12-20,2024-12-23,2024-12-27,On Time
00911-EA-XX-XX-XXX,2024-12-02,2024-12-05,2024-12-09,On Time
00912-EA-XX-XX-XXX,2024-11-22,2024-11-23,2024-11-29,On Time
00913-EA-XX-XX-XXX,2024-11-21,2024-11-22,2024-11-28,On Time
00914-EA-XX-XX-XXX,2024-11-26,2024-12-04,2024-12-03,Late
00915-EA-XX-XX-XXX,2024-12-13,2024-12-23,2024-12-20,Late
00916-EA-XX-XX-XXX,2024-11-21,2024-11-23,2024-11-28,On Time
00917-EA-XX-XX-XXX,2025-01-09,2025-01-11,2025-01-16,On Time
00918-EA-XX-XX-XXX,2024-12-10,2024-12-13,2024-12-17,On Time
00919-EA-XX-XX-XXX,2024-12-06,2024-12-09,2024-12-13,On Time
00920-EA-XX-XX-XXX,2025-01-08,2025-01-11,2025-01-15,On Time
00921-EA-XX-XX-XXX,2024-12-12,2024-12-13,2024-12-19,On Time
00922-EA-XX-XX-XXX,2024-12-12,2024-12-13,2024-12-19,On Time
00923-EA-XX-XX-XXX,2025-01-22,2025-01-29,2025-01-29,On Time
00939-EA-XX-XX-XXX,2025-02-12,2025-02-18,2025-02-19,On Time
00940-EA-XX-XX-XXX,2025-02-13,2025-02-18,2025-02-20,On Time
00944-EA-XX-XX-XXX,2024-12-27,2025-01-02,2025-01-03,On Time
00945-EA-XX-XX-XXX,2025-02-12,2025-02-28,2025-02-19,Late
00946-EA-XX-XX-XXX,2025-02-12,2025-02-18,2025-02-19,On Time
00954-EA-XX-XX-XXX,2024-09-25,2024-10-16,2024-10-02,Late
00955-EA-XX-XX-XXX,2024-09-12,2024-09-24,2024-09-19,Late
00956-EA-XX-XX-XXX,2024-09-27,2024-10-03,2024-10-04,On Time
00957-EA-XX-XX-XXX,2024-10-22,2024-10-25,2024-10-29,On Time
00958-EA-XX-XX-XXX,2024-09-17,2024-09-18,2024-09-24,On Time
00959-EA-XX-XX-XXX,2024-10-22,2024-10-25,2024-10-29,On Time
00960-EA-XX-XX-XXX,2024-09-27,2024-10-07,2024-10-04,Late
00961-EA-XX-XX-XXX,2024-09-25,2024-10-11,2024-10-02,Late
00962-EA-XX-XX-XXX,2024-10-07,2024-10-08,2024-10-14,On Time
00963-EA-XX-XX-XXX,2024-10-31,2024-11-04,2024-11-07,On Time
00964-EA-XX-XX-XXX,2024-10-08,2024-10-18,2024-10-15,Late
00965-EA-XX-XX-XXX,2024-10-08,2024-10-16,2024-10-15,Late
00966-EA-XX-XX-XXX,2024-11-02,2024-11-02,2024-11-11,On Time
00967-EA-XX-XX-XXX,2024-11-05,2024-11-05,2024-11-12,On Time
00968-EA-XX-XX-XXX,2024-11-21,2024-11-23,2024-11-28,On Time
00969-EA-XX-XX-XXX,2024-10-28,2024-11-01,2024-11-04,On Time
00970-EA-XX-XX-XXX,2024-11-02,2024-11-02,2024-11-11,On Time
00971-EA-XX-XX-XXX,2024-11-12,2024-11-13,2024-11-19,On Time
00972-EA-XX-XX-XXX,2024-11-11,2024-11-12,2024-11-18,On Time
00973-EA-XX-XX-XXX,2024-11-04,2024-11-05,2024-11-11,On Time
00974-EA-XX-XX-XXX,2024-12-12,2024-12-18,2024-12-19,On Time
00976-EA-XX-XX-XXX,2024-10-29,2024-11-01,2024-11-05,On Time
00977-EA-XX-XX-XXX,2024-12-27,2025-01-02,2025-01-03,On Time
01001-EA-XX-XX-XXX,2024-10-23,2024-10-25,2024-10-30,On Time
01002-EA-XX-XX-XXX,2024-11-14,2024-11-19,2024-11-21,On Time
01003-EA-XX-XX-XXX,2024-09-12,2024-09-26,2024-09-19,Late
01004-EA-XX-XX-XXX,2024-09-12,2024-09-26,2024-09-19,Late
01005-EA-XX-XX-XXX,2024-09-12,2024-10-12,2024-09-19,Late
01006-EA-XX-XX-XXX,2024-10-25,2024-10-28,2024-11-01,On Time
01007-EA-XX-XX-XXX,2024-09-12,2024-10-12,2024-09-19,Late
01008-EA-XX-XX-XXX,2024-09-25,2024-10-01,2024-10-02,On Time
01009-EA-XX-XX-XXX,2024-09-25,2024-10-01,2024-10-02,On Time
01010-EA-XX-XX-XXX,2024-09-25,2024-10-12,2024-10-02,Late
01011-EA-XX-XX-XXX,2024-09-25,2024-10-12,2024-10-02,Late
01012-EA-XX-XX-XXX,2024-10-18,2024-10-25,2024-10-25,On Time
01013-EA-XX-XX-XXX,2024-11-04,2024-11-05,2024-11-11,On Time
01014-EA-XX-XX-XXX,2024-10-23,2024-10-28,2024-10-30,On Time
01015-EA-XX-XX-XXX,2024-10-23,2024-10-28,2024-10-30,On Time
01016-EA-XX-XX-XXX,2024-11-01,2024-11-02,2024-11-08,On Time
01017-EA-XX-XX-XXX,2024-10-16,2024-10-25,2024-10-23,Late
01018-EA-XX-XX-XXX,2024-12-04,2024-12-05,2024-12-11,On Time
01019-EA-XX-XX-XXX,2024-10-05,2024-10-09,2024-10-14,On Time
01020-EA-XX-XX-XXX,2024-11-15,2024-11-18,2024-11-22,On Time
01021-EA-XX-XX-XXX,2024-10-07,2024-10-16,2024-10-14,Late
01022-EA-XX-XX-XXX,2024-11-21,2024-11-23,2024-11-28,On Time
01023-EA-XX-XX-XXX,2024-12-03,2024-12-06,2024-12-10,On Time
01024-EA-XX-XX-XXX,2024-11-16,2024-11-20,2024-11-25,On Time
01025-EA-XX-XX-XXX,2024-11-13,2024-11-19,2024-11-20,On Time
01026-EA-XX-XX-XXX,2024-11-19,2024-11-20,2024-11-26,On Time
01050-EA-XX-XX-XXX,2025-01-10,2025-01-11,2025-01-17,On Time
01051-EA-XX-XX-XXX,2025-01-10,2025-01-11,2025-01-17,On Time
01052-EA-XX-XX-XXX,2025-01-10,2025-01-11,2025-01-17,On Time
01053-EA-XX-XX-XXX,2025-01-13,2025-01-17,2025-01-20,On Time
01054-EA-XX-XX-XXX,2025-01-10,2025-01-11,2025-01-17,On Time
01055-EA-XX-XX-XXX,2025-01-10,2025-01-11,2025-01-17,On Time
01056-EA-XX-XX-XXX,2025-01-13,2025-01-14,2025-01-20,On Time
01057-EA-XX-XX-XXX,2025-01-10,2025-01-11,2025-01-17,On Time
01058-EA-XX-XX-XXX,2025-01-13,2025-01-17,2025-01-20,On Time
01059-EA-XX-XX-XXX,2025-01-17,2025-01-18,2025-01-24,On Time
01060-EA-XX-XX-XXX,2025-01-10,2025-01-11,2025-01-17,On Time
01074-EA-XX-XX-XXX,2025-01-10,2025-01-11,2025-01-17,On Time
01075-EA-XX-XX-XXX,2025-01-10,2025-01-11,2025-01-17,On Time
01076-EA-XX-XX-XXX,2025-01-10,2025-01-11,2025-01-17,On Time
01077-EA-XX-XX-XXX,2025-01-10,2025-01-11,2025-01-17,On Time
01078-EA-XX-XX-XXX,2025-01-10,2025-01-11,2025-01-17,On Time
01079-EA-XX-XX-XXX,2025-01-10,2025-01-11,2025-01-17,On Time
01080-EA-XX-XX-XXX,2025-01-10,2025-01-11,2025-01-17,On Time
01081-EA-XX-XX-XXX,2025-01-10,2025-01-11,2025-01-17,On Time
01082-EA-XX-XX-XXX,2025-01-10,2025-01-11,2025-01-17,On Time
01083-EA-XX-XX-XXX,2025-01-13,2025-01-14,2025-01-20,On Time
01084-EA-XX-XX-XXX,2025-01-10,2025-01-11,2025-01-17,On Time
01085-EA-XX-XX-XXX,2025-01-13,2025-01-14,2025-01-20,On Time
01086-EA-XX-XX-XXX,2025-01-13,2025-01-16,2025-01-20,On Time
01087-EA-XX-XX-XXX,2025-01-13,2025-01-17,2025-01-20,On Time
01105-EA-XX-XX-XXX,2024-09-30,2024-12-11,2024-10-07,Late
01106-EA-XX-XX-XXX,2024-09-30,2024-12-11,2024-10-07,Late
01107-EA-XX-XX-XXX,2024-09-30,2024-12-11,2024-10-07,Late
01108-EA-XX-XX-XXX,2024-09-30,2024-12-11,2024-10-07,Late
01112-EA-XX-XX-XXX,2024-09-30,2024-12-11,2024-10-07,Late
01113-EA-XX-XX-XXX,2024-09-30,2024-12-11,2024-10-07,Late
01114-EA-XX-XX-XXX,2024-09-30,2024-12-11,2024-10-07,Late
01115-EA-XX-XX-XXX,2024-09-30,2024-12-11,2024-10-07,Late
01119-EA-XX-XX-XXX,2024-09-16,2024-09-26,2024-09-23,Late
01120-EA-XX-XX-XXX,2024-09-16,2024-09-24,2024-09-23,Late
01121-EA-XX-XX-XXX,2024-09-16,2024-09-26,2024-09-23,Late
01122-EA-XX-XX-XXX,2024-09-16,2024-09-26,2024-09-23,Late
01123-EA-XX-XX-XXX,2024-09-16,2024-10-01,2024-09-23,Late
01124-EA-XX-XX-XXX,2025-01-06,2025-01-11,2025-01-13,On Time
01125-EA-XX-XX-XXX,2024-12-23,2024-12-26,2024-12-30,On Time
01126-EA-XX-XX-XXX,2024-12-27,2025-01-02,2025-01-03,On Time
01127-EA-XX-XX-XXX,2024-12-12,2024-12-17,2024-12-19,On Time
01128-EA-XX-XX-XXX,2025-01-07,2025-01-11,2025-01-14,On Time
01129-EA-XX-XX-XXX,2025-01-13,2025-01-16,2025-01-20,On Time
01130-EA-XX-XX-XXX,2024-12-30,2025-01-04,2025-01-06,On Time
01131-EA-XX-XX-XXX,2025-01-07,2025-01-20,2025-01-14,Late
01132-EA-XX-XX-XXX,2024-11-22,2024-11-23,2024-11-29,On Time
01133-EA-XX-XX-XXX,2024-12-23,2024-12-30,2024-12-30,On Time
01134-EA-XX-XX-XXX,2024-11-23,2024-11-26,2024-12-02,On Time
01152-EA-XX-XX-XXX,2024-09-21,2024-10-12,2024-09-30,Late
01153-EA-XX-XX-XXX,2024-10-05,2024-10-12,2024-10-14,On Time
01154-EA-XX-XX-XXX,2024-09-16,2024-09-26,2024-09-23,Late
01155-EA-XX-XX-XXX,2024-09-16,2024-10-12,2024-09-23,Late
01156-EA-XX-XX-XXX,2024-12-30,2025-01-14,2025-01-06,Late
01157-EA-XX-XX-XXX,2024-09-16,2024-09-26,2024-09-23,Late
01158-EA-XX-XX-XXX,2024-12-13,2024-12-17,2024-12-20,On Time
01159-EA-XX-XX-XXX,2024-09-27,2024-10-08,2024-10-04,Late
01160-EA-XX-XX-XXX,2025-01-22,2025-01-25,2025-01-29,On Time
01161-EA-XX-XX-XXX,2024-12-27,2025-01-02,2025-01-03,On Time
01162-EA-XX-XX-XXX,2024-12-23,2024-12-27,2024-12-30,On Time
01163-EA-XX-XX-XXX,2024-12-24,2024-12-26,2024-12-31,On Time
01164-EA-XX-XX-XXX,2024-12-30,2025-01-04,2025-01-06,On Time
01165-EA-XX-XX-XXX,2024-12-30,2025-01-04,2025-01-06,On Time
01182-EA-XX-XX-XXX,2024-09-09,2024-10-01,2024-09-16,Late
01183-EA-XX-XX-XXX,2024-09-26,2024-10-08,2024-10-03,Late
01184-EA-XX-XX-XXX,2024-10-21,2024-10-25,2024-10-28,On Time
01185-EA-XX-XX-XXX,2024-12-09,2024-12-12,2024-12-16,On Time
01186-EA-XX-XX-XXX,2024-12-30,2025-01-04,2025-01-06,On Time
01187-EA-XX-XX-XXX,2024-12-09,2024-12-12,2024-12-16,On Time
01188-EA-XX-XX-XXX,2024-12-09,2024-12-12,2024-12-16,On Time
01189-EA-XX-XX-XXX,2025-01-29,2025-02-01,2025-02-05,On Time
01190-EA-XX-XX-XXX,2025-03-26,2025-03-31,2025-04-02,On Time
01201-EA-XX-XX-XXX,2025-01-29,2025-02-01,2025-02-05,On Time
01202-EA-XX-XX-XXX,2024-09-26,2024-10-14,2024-10-03,Late
01203-EA-XX-XX-XXX,2024-10-16,2024-10-25,2024-10-23,Late
01204-EA-XX-XX-XXX,2024-09-27,2024-10-08,2024-10-04,Late
01205-EA-XX-XX-XXX,2024-11-07,2024-11-08,2024-11-14,On Time
01206-EA-XX-XX-XXX,2024-11-07,2024-11-08,2024-11-14,On Time
01207-EA-XX-XX-XXX,2024-11-15,2024-11-18,2024-11-22,On Time
01208-EA-XX-XX-XXX,2024-11-23,2024-11-26,2024-12-02,On Time
01209-EA-XX-XX-XXX,2024-12-16,2024-12-18,2024-12-23,On Time
01220-EA-XX-XX-XXX,2024-09-22,2024-10-02,2024-09-30,Late
01221-EA-XX-XX-XXX,2024-10-15,2024-10-18,2024-10-22,On Time
01222-EA-XX-XX-XXX,2024-10-10,2024-10-14,2024-10-17,On Time
01223-EA-XX-XX-XXX,2024-08-28,2024-09-06,2024-09-04,Late
01224-EA-XX-XX-XXX,2024-08-21,2024-09-06,2024-08-28,Late
01225-EA-XX-XX-XXX,2024-12-10,2024-12-17,2024-12-17,On Time
01226-EA-XX-XX-XXX,2024-08-28,2024-09-06,2024-09-04,Late
01227-EA-XX-XX-XXX,2024-12-17,2024-12-20,2024-12-24,On Time
01228-EA-XX-XX-XXX,2024-10-09,2024-10-18,2024-10-16,Late
01237-EA-XX-XX-XXX,2024-09-22,2024-10-02,2024-09-30,Late
01238-EA-XX-XX-XXX,2024-10-10,2024-10-25,2024-10-17,Late
01239-EA-XX-XX-XXX,2024-10-10,2024-10-25,2024-10-17,Late
01240-EA-XX-XX-XXX,2024-09-22,2024-10-02,2024-09-30,Late
01241-EA-XX-XX-XXX,2024-09-21,2024-09-26,2024-09-30,On Time
01242-EA-XX-XX-XXX,2024-08-28,2024-09-06,2024-09-04,Late
01243-EA-XX-XX-XXX,2024-08-28,2024-09-06,2024-09-04,Late
01244-EA-XX-XX-XXX,2024-08-28,2024-09-06,2024-09-04,Late
01245-EA-XX-XX-XXX,2025-01-10,2025-01-17,2025-01-17,On Time
01246-EA-XX-XX-XXX,2024-09-24,2024-10-02,2024-10-01,Late
01247-EA-XX-XX-XXX,2024-08-28,2024-09-27,2024-09-04,Late
01248-EA-XX-XX-XXX,2024-10-17,2024-10-25,2024-10-24,Late
01249-EA-XX-XX-XXX,2024-10-28,2024-11-01,2024-11-04,On Time
01250-EA-XX-XX-XXX,2024-12-30,2025-01-04,2025-01-06,On Time
01267-EA-XX-XX-XXX,2024-09-11,2024-11-13,2024-09-18,Late
01268-EA-XX-XX-XXX,2024-09-11,2024-11-13,2024-09-18,Late
01269-EA-XX-XX-XXX,2024-09-11,2024-11-08,2024-09-18,Late
01270-EA-XX-XX-XXX,2024-09-11,2024-11-08,2024-09-18,Late
01271-EA-XX-XX-XXX,2024-09-11,2024-11-13,2024-09-18,Late
01272-EA-XX-XX-XXX,2024-11-08,2024-11-13,2024-11-15,On Time
01279-EA-XX-XX-XXX,2024-09-26,2024-11-13,2024-10-03,Late
01280-EA-XX-XX-XXX,2024-09-26,2024-11-13,2024-10-03,Late
01281-EA-XX-XX-XXX,2024-09-11,2024-11-08,2024-09-18,Late
01282-EA-XX-XX-XXX,2024-09-11,2024-11-08,2024-09-18,Late
01283-EA-XX-XX-XXX,2024-09-11,2024-11-13,2024-09-18,Late
01284-EA-XX-XX-XXX,2024-09-11,2024-11-13,2024-09-18,Late
01291-EA-XX-XX-XXX,2024-11-23,2024-12-03,2024-12-02,Late
01292-EA-XX-XX-XXX,2024-11-20,2024-11-22,2024-11-27,On Time
01293-EA-XX-XX-XXX,2024-12-09,2024-12-12,2024-12-16,On Time
01294-EA-XX-XX-XXX,2024-11-23,2024-12-02,2024-12-02,On Time
01295-EA-XX-XX-XXX,2024-12-23,2024-12-26,2024-12-30,On Time
01296-EA-XX-XX-XXX,2024-12-27,2024-12-30,2025-01-03,On Time
01303-EA-XX-XX-XXX,2024-11-20,2024-12-02,2024-11-27,Late
01304-EA-XX-XX-XXX,2024-11-25,2024-11-27,2024-12-02,On Time
01309-EA-XX-XX-XXX,2024-11-01,2024-11-08,2024-11-08,On Time
01310-EA-XX-XX-XXX,2024-11-01,2024-11-02,2024-11-08,On Time
01311-EA-XX-XX-XXX,2024-11-01,2024-11-02,2024-11-08,On Time
01312-EA-XX-XX-XXX,2024-11-01,2024-11-02,2024-11-08,On Time
01313-EA-XX-XX-XXX,2024-11-01,2024-11-02,2024-11-08,On Time
01314-EA-XX-XX-XXX,2024-11-01,2024-11-25,2024-11-08,Late
01315-EA-XX-XX-XXX,2024-11-01,2024-11-02,2024-11-08,On Time
01316-EA-XX-XX-XXX,2024-11-01,2024-11-02,2024-11-08,On Time
01317-EA-XX-XX-XXX,2024-11-01,2024-11-02,2024-11-08,On Time
01318-EA-XX-XX-XXX,2024-11-01,2024-11-02,2024-11-08,On Time
01319-EA-XX-XX-XXX,2024-11-01,2024-11-02,2024-11-08,On Time
01327-EA-XX-XX-XXX,2025-01-14,2025-01-17,2025-01-21,On Time
01328-EA-XX-XX-XXX,2025-01-24,2025-01-25,2025-01-31,On Time
01330-EA-XX-XX-XXX,2024-11-22,2024-11-27,2024-11-29,On Time
01337-EA-XX-XX-XXX,2024-09-22,2024-10-18,2024-09-30,Late
01338-EA-XX-XX-XXX,2024-08-20,2024-09-02,2024-08-27,Late
01339-EA-XX-XX-XXX,2024-08-28,2024-09-26,2024-09-04,Late
01340-EA-XX-XX-XXX,2024-08-20,2024-09-02,2024-08-27,Late
01341-EA-XX-XX-XXX,2024-09-26,2024-10-18,2024-10-03,Late
01342-EA-XX-XX-XXX,2024-09-22,2024-09-27,2024-09-30,On Time
01343-EA-XX-XX-XXX,2024-09-22,2024-09-27,2024-09-30,On Time
01344-EA-XX-XX-XXX,2024-09-24,2024-10-01,2024-10-01,On Time
01345-EA-XX-XX-XXX,2024-09-24,2024-09-26,2024-10-01,On Time
01346-EA-XX-XX-XXX,2024-09-26,2024-10-03,2024-10-03,On Time
01347-EA-XX-XX-XXX,2024-09-30,2024-10-03,2024-10-07,On Time
01348-EA-XX-XX-XXX,2024-09-26,2024-10-11,2024-10-03,Late
01349-EA-XX-XX-XXX,2024-10-01,2024-10-03,2024-10-08,On Time
01350-EA-XX-XX-XXX,2024-10-21,2024-11-22,2024-10-28,Late
01351-EA-XX-XX-XXX,2024-09-30,2024-10-03,2024-10-07,On Time
01352-EA-XX-XX-XXX,2024-10-09,2024-10-14,2024-10-16,On Time
01353-EA-XX-XX-XXX,2024-10-08,2024-10-11,2024-10-15,On Time
01354-EA-XX-XX-XXX,2024-11-06,2024-11-08,2024-11-13,On Time
01355-EA-XX-XX-XXX,2024-10-02,2024-10-08,2024-10-09,On Time
01356-EA-XX-XX-XXX,2024-10-03,2024-10-08,2024-10-10,On Time
01357-EA-XX-XX-XXX,2024-12-02,2024-12-04,2024-12-09,On Time
01358-EA-XX-XX-XXX,2024-10-02,2024-10-08,2024-10-09,On Time
01359-EA-XX-XX-XXX,2024-10-03,2024-10-08,2024-10-10,On Time
01383-EA-XX-XX-XXX,2024-09-26,2024-10-15,2024-10-03,Late
01384-EA-XX-XX-XXX,2024-09-22,2024-10-11,2024-09-30,Late
01385-EA-XX-XX-XXX,2024-08-28,2024-09-19,2024-09-04,Late
01386-EA-XX-XX-XXX,2024-08-20,2024-09-02,2024-08-27,Late
01387-EA-XX-XX-XXX,2024-09-24,2024-10-18,2024-10-01,Late
01388-EA-XX-XX-XXX,2024-09-04,2024-09-26,2024-09-11,Late
01389-EA-XX-XX-XXX,2024-09-26,2024-10-01,2024-10-03,On Time
01390-EA-XX-XX-XXX,2024-09-24,2024-09-26,2024-10-01,On Time
01391-EA-XX-XX-XXX,2024-10-22,2024-10-25,2024-10-29,On Time
01392-EA-XX-XX-XXX,2024-09-26,2024-10-03,2024-10-03,On Time
01393-EA-XX-XX-XXX,2024-10-01,2024-10-03,2024-10-08,On Time
01394-EA-XX-XX-XXX,2024-10-18,2024-10-21,2024-10-25,On Time
01395-EA-XX-XX-XXX,2024-10-01,2024-10-03,2024-10-08,On Time
01396-EA-XX-XX-XXX,2024-10-22,2024-11-01,2024-10-29,Late
01397-EA-XX-XX-XXX,2024-09-30,2024-10-03,2024-10-07,On Time
01398-EA-XX-XX-XXX,2024-09-30,2024-10-03,2024-10-07,On Time
01399-EA-XX-XX-XXX,2024-10-03,2024-10-11,2024-10-10,Late
01400-EA-XX-XX-XXX,2024-10-25,2024-10-29,2024-11-01,On Time
01401-EA-XX-XX-XXX,2024-10-21,2024-11-09,2024-10-28,Late
01402-EA-XX-XX-XXX,2024-11-14,2024-11-22,2024-11-21,Late
01403-EA-XX-XX-XXX,2024-10-03,2024-10-12,2024-10-10,Late
01404-EA-XX-XX-XXX,2024-10-03,2024-10-14,2024-10-10,Late
01427-EA-XX-XX-XXX,2024-10-17,2024-11-05,2024-10-24,Late
01428-EA-XX-XX-XXX,2024-10-17,2024-11-05,2024-10-24,Late
01429-EA-XX-XX-XXX,2025-01-10,2025-01-13,2025-01-17,On Time
